Nome Livello,ID Livello,Numero Elementi Hostati,Stato
AR_LIV_PE_P00_+0.00m,311,17022,1
AR_LIV_PE_P01_+5.20m,638329,14362,1
AR_LIV_PE_P02_+10.40m,638415,3313,1
ST_LIV_PE_P01_+5.08m,661130,1223,1
ST_LIV_PE_P00_-0.48m,661520,124,1
ST_LIV_PE_P02_+10.28m,661624,388,1
AR_LIV_PE_PC2_+15.73m,661743,273,1
ST_LIV_PE_PC2_+15.48m,661744,632,1
AR_LIV_PE_PC1_+12.83m,670266,25,1
ST_LIV_PE_PC1_+12.50m,675252,20,1
ST_LIV_PE_PC3_+20.32m,763524,415,1
