Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Fase,Verifica,Stato
Pavimenti,Pavimento,AR_PAV_RIV_20mm_FL-002,709971,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,712598,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,712676,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,712680,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,712855,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,713000,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,713120,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,713436,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,714094,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,777978,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,778444,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,778449,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,778859,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,780260,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,780285,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,780427,J002_SDP,Fase corretta,1
<Delimitazione del locale>,,,781746,J002_SDP,Fase corretta,1
Controsoffitti,Controsoffitto composto,AR_CON_CPA_60mm_CI.13,782238,J002_SDP,Fase corretta,1
Controsoffitti,Controsoffitto composto,AR_CON_CPA_83mm_CI.05,783061,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_200mm_MI.01,783984,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,787504,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,788168,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,788359,J002_SDP,Fase corretta,1
Muri,Muro di base,AR_MUR_DIV_150mm_MI.11,788502,J002_SDP,Fase corretta,1
