Quantità,Nome della famiglia e del Tipo,IFC Element,ID,Valori Parametri,Verifica,Stato
1,Enti di stato A_UFF_014:1026472,IfcSpace,,"88,797",Corretta,1
1,F&B A_COM_002:1026962,IfcSpace,,"534,080",Corretta,1
1,WC U B_ARU_028:1026997,IfcSpace,,"183,963",Corretta,1
1,Area Orientation B_CIR_040:1028247,IfcSpace,,"859,776",Corretta,1
1,Cleaning B_MAG_010:1029664,IfcSpace,,"25,788",Corretta,1
1,Area desk B_GAT_033:1063796,IfcSpace,,"118,719",Corretta,1
1,Accodamento B_GAT_034:1063798,IfcSpace,,"118,719",Corretta,1
1,Area preimbarco B_GAT_035:1063892,IfcSpace,,"75,946",Corretta,1
1,Area preimbarco B_GAT_036:1066356,IfcSpace,,"117,011",Corretta,1
1,Area desk B_GAT_037:1066358,IfcSpace,,"126,386",Corretta,1
1,Area sedute gate B_GAT_038:1066456,IfcSpace,,"716,852",Corretta,1
1,Area preimbarco B_GAT_039:1070801,IfcSpace,,"106,176",Corretta,1
1,Area desk B_GAT_040:1070803,IfcSpace,,"137,125",Corretta,1
1,Accodamento B_GAT_041:1070805,IfcSpace,,"134,927",Corretta,1
1,Area desk B_GAT_042:1070807,IfcSpace,,"105,968",Corretta,1
1,Area preimbarco B_GAT_043:1070809,IfcSpace,,"84,750",Corretta,1
1,Accodamento B_GAT_044:1070811,IfcSpace,,"106,004",Corretta,1
1,Area preimbarco B_GAT_045:1072862,IfcSpace,,"94,456",Corretta,1
1,Area desk B_GAT_046:1072864,IfcSpace,,"129,627",Corretta,1
1,Accodamento B_GAT_047:1072866,IfcSpace,,"127,323",Corretta,1
1,Area sedute gate B_GAT_048:1092325,IfcSpace,,"443,548",Corretta,1
1,Area sedute gate B_GAT_049:1092328,IfcSpace,,"487,875",Corretta,1
1,Area sedute gate B_GAT_050:1092331,IfcSpace,,"553,147",Corretta,1
1,Accodamento B_GAT_051:1104607,IfcSpace,,"126,386",Corretta,1
1,L.T. B_LOT_035:1109317,IfcSpace,,"50,591",Corretta,1
1,Retail B_COM_025:1556087,IfcSpace,,"43,206",Corretta,1
1,Circolazione A_CIR_025:1591876,IfcSpace,,"54,304",Corretta,1
1,WC dis A_ARU_032:1591888,IfcSpace,,"14,179",Corretta,1
1,L.T. B_LOT_036:1755374,IfcSpace,,"50,276",Corretta,1
1,L.T. B_LOT_037:1755378,IfcSpace,,"37,224",Corretta,1
1,Area Stoccaggio Rifiuti B_LOT_038:1831209,IfcSpace,,"101,118",Corretta,1
1,Deposito Tendiflex DOA OP B_MAG_014:1835225,IfcSpace,,"518,619",Corretta,1
1,Locale Appoggio Facilitatori B_MAG_015:1836491,IfcSpace,,"642,653",Corretta,1
1,Circolazione B_CIR_041:1837018,IfcSpace,,"44,853",Corretta,1
1,DPI Security B_MAG_016:1839281,IfcSpace,,"35,021",Corretta,1
1,WC staff B_ARU_029:1839865,IfcSpace,,"10,608",Corretta,1
1,Deposito B_MAG_017:1843297,IfcSpace,,"43,319",Corretta,1
1,Circolazione B_CIR_039:1908690,IfcSpace,,"33,956",Corretta,1
1,Circolazione B_CIR_042:2027792,IfcSpace,,"902,534",Corretta,1
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.13,IfcCovering,Dettaglio,782238,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,IfcCovering,Dettaglio,783061,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,IfcCovering,Dettaglio,821065,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,IfcCovering,Dettaglio,943384,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.13,IfcCovering,Dettaglio,951836,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,954956,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,954963,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,954974,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,954987,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,954994,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,955001,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,955020,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,955027,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente011:AR_GEN_MGE_Esistente011_CI.02,IfcCovering,Dettaglio,970242,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente013:AR_GEN_MGE_Esistente013_CI.02,IfcCovering,Dettaglio,1012385,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente012:AR_GEN_MGE_Esistente012_CI.02,IfcCovering,Dettaglio,1025984,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente009:AR_GEN_MGE_Esistente009_CI.02,IfcCovering,Dettaglio,1026013,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034038,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034087,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034103,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034117,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034131,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034145,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034161,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034175,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034189,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034203,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034219,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034233,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034247,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034261,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034275,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034289,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034303,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1034317,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente014:AR_GEN_MGE_Esistente014_CI.02,IfcCovering,Dettaglio,1078221,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.01,IfcCovering,Dettaglio,1136818,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente010:AR_GEN_MGE_Esistente010_CI.02,IfcCovering,Dettaglio,1152199,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156121,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156128,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156162,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156169,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156185,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156192,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156213,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156220,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156241,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156248,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156262,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156269,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156502,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156534,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156552,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1156638,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1171148,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1171156,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_60mm_CI.13,IfcCovering,Dettaglio,1230109,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_83mm_CI.05,IfcCovering,Dettaglio,1230800,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1248729,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente017:AR_GEN_MGE_Esistente017_CI.02,IfcCovering,Dettaglio,1266224,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1567671,Da compilare GEO_GEN_T_Dettaglio,0
1,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,IfcCovering,Dettaglio,1705296,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_Esistente015:AR_GEN_MGE_Esistente015_CI.02,IfcCovering,Dettaglio,1737292,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785194,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785624,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785688,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785735,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785785,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785841,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785892,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785934,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1785976,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786057,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786128,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786174,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786181,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786188,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786230,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786271,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786314,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786353,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786394,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786401,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786444,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786524,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786565,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786608,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786613,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786676,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786716,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786812,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786852,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786897,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786904,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786911,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786955,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786956,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1786957,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787008,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787441,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787448,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787455,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787462,Da compilare GEO_GEN_T_Dettaglio,0
1,AR_GEN_MGE_ProfiloLuminosoControsoffitto:AR_GEN_MGE_ProfiloLuminosoControsoffitto,IfcCovering,Dettaglio,1787469,Da compilare GEO_GEN_T_Dettaglio,0
